RegionID,SizeRank,RegionName,RegionType,StateName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31
9,0,California,State,CA,204663.0,205529.0,206611.0,208881.0,211303.0,213819.0,216442.0,219229.0,222042.0,224708.0,227382.0,230006.0,232119.0,234305.0,236802.0,239939.0,242841.0,245377.0,247784.0,250189.0,252583.0,254854.0,257017.0,259064.0,260649.0,262371.0,264393.0,267165.0,270264.0,273656.0,277636.0,281884.0,286126.0,290123.0,294097.0,298041.0,301390.0,304536.0,307965.0,312027.0,316476.0,320309.0,324566.0,329115.0,334312.0,339206.0,343895.0,348445.0,353272.0,358799.0,365058.0,372186.0,380410.0,389483.0,398480.0,406911.0,414953.0,422802.0,429477.0,436247.0,442094.0,448937.0,455994.0,464147.0,471623.0,478404.0,484943.0,491721.0,498496.0,505100.0,509979.0,514514.0,518177.0,521610.0,525006.0,527987.0,531054.0,532807.0,533150.0,532921.0,531354.0,529972.0,528535.0,527378.0,526500.0,525298.0,523506.0,521231.0,517448.0,513440.0,508104.0,502855.0,496721.0,490396.0,484110.0,477229.0,470624.0,462360.0,452401.0,440808.0,428950.0,417888.0,406422.0,395597.0,385757.0,377533.0,369143.0,361218.0,353900.0,349217.0,344980.0,340821.0,336782.0,333527.0,331313.0,329350.0,327857.0,327379.0,329207.0,331880.0,334120.0,334555.0,335839.0,337409.0,339101.0,338534.0,336959.0,334614.0,332573.0,330332.0,328540.0,327438.0,326515.0,325462.0,323605.0,321839.0,318954.0,317157.0,315522.0,313538.0,311140.0,308676.0,308074.0,307533.0,307363.0,307129.0,307286.0,308037.0,309355.0,311208.0,313303.0,315692.0,318396.0,322027.0,326037.0,331594.0,337228.0,343714.0,350295.0,357394.0,364559.0,372085.0,379270.0,385904.0,391815.0,397391.0,403065.0,408412.0,413870.0,418546.0,421050.0,422008.0,422393.0,422984.0,423432.0,423252.0,423960.0,425642.0,428402.0,430883.0,433539.0,436347.0,439376.0,441531.0,443838.0,445518.0,446108.0,447367.0,449558.0,453404.0,456482.0,460667.0,464588.0,468014.0,469846.0,472209.0,474510.0,476946.0,477600.0,479250.0,481141.0,484840.0,487778.0,490426.0,493421.0,496516.0,499570.0,502124.0,505126.0,508494.0,509981.0,511661.0,513955.0,518137.0,522383.0,526673.0,531417.0,536596.0,540996.0,544429.0,547171.0,549906.0,551601.0,552963.0,553873.0,555662.0,556787.0,556731.0,556215.0,555421.0,555364.0,556192.0,557359.0,558353.0,558412.0,558942.0,560075.0,562117.0,563641.0,565790.0,568480.0,572588.0,577318.0,580894.0,580969.0,580042.0,582582.0,589610.0,598685.0,607497.0,615680.0,623095.0,629825.0,637419.0,645809.0,656649.0,671611.0,689499.0,708880.0,723248.0,733602.0,738815.0
54,1,Texas,State,TX,112694.0,112811.0,112847.0,113048.0,113093.0,113157.0,113150.0,113357.0,113601.0,113865.0,114195.0,114568.0,114791.0,114742.0,114534.0,114451.0,114543.0,114679.0,114800.0,114889.0,114993.0,115116.0,115187.0,115254.0,115322.0,115516.0,115877.0,116336.0,116788.0,117276.0,117746.0,118256.0,118663.0,119016.0,119316.0,119581.0,119827.0,120016.0,120258.0,120477.0,120694.0,120896.0,121083.0,121315.0,121500.0,121713.0,121837.0,121959.0,122479.0,123622.0,125262.0,126590.0,127523.0,127981.0,128535.0,129023.0,129647.0,130181.0,130663.0,131080.0,131648.0,132144.0,132636.0,133017.0,133402.0,133803.0,134113.0,134406.0,134696.0,134904.0,135199.0,135390.0,135607.0,135898.0,136285.0,136802.0,137419.0,138034.0,138619.0,139110.0,139666.0,140415.0,141057.0,141715.0,141938.0,142046.0,142045.0,142415.0,142889.0,143436.0,143851.0,144335.0,144787.0,145196.0,145505.0,145810.0,145415.0,144908.0,144276.0,144151.0,143986.0,143783.0,143618.0,143148.0,142540.0,141865.0,141270.0,140727.0,140225.0,140084.0,140098.0,140183.0,140213.0,140167.0,140188.0,139985.0,139782.0,139521.0,139649.0,139793.0,139799.0,139779.0,139878.0,140187.0,140428.0,140402.0,140019.0,139404.0,138763.0,138150.0,137526.0,137021.0,136576.0,136118.0,135716.0,135341.0,135056.0,134686.0,134544.0,134421.0,134371.0,134187.0,133909.0,133621.0,133539.0,133786.0,134233.0,134635.0,135062.0,135469.0,135960.0,136311.0,136516.0,136675.0,137032.0,137534.0,138208.0,138929.0,139824.0,140753.0,141678.0,142597.0,143536.0,144416.0,145328.0,146306.0,147346.0,148290.0,149209.0,150200.0,151114.0,151944.0,152780.0,153748.0,154624.0,155448.0,156217.0,157086.0,158076.0,159160.0,160295.0,161443.0,162617.0,163772.0,164848.0,165930.0,166914.0,167727.0,168443.0,169320.0,170257.0,171307.0,172362.0,173384.0,174285.0,175180.0,176223.0,177236.0,178218.0,178983.0,179802.0,180658.0,181846.0,183190.0,184384.0,185536.0,186422.0,187376.0,188159.0,189009.0,189682.0,190381.0,191145.0,192122.0,193149.0,194155.0,195134.0,196120.0,197145.0,198212.0,199206.0,200188.0,201028.0,201985.0,202825.0,203749.0,204573.0,205547.0,206681.0,207743.0,208464.0,208900.0,209318.0,209793.0,210298.0,210920.0,211680.0,212124.0,212509.0,212724.0,213314.0,213847.0,214609.0,215277.0,215846.0,216415.0,217222.0,218602.0,220498.0,222724.0,224965.0,227119.0,229368.0,232118.0,235048.0,238661.0,242949.0,248316.0,253907.0,259519.0,264335.0,268577.0
43,2,New York,State,NY,138844.0,139531.0,140101.0,141316.0,142402.0,143517.0,144395.0,145126.0,145750.0,146475.0,147444.0,148500.0,149511.0,150337.0,151144.0,152014.0,152960.0,153968.0,155016.0,156088.0,157104.0,158188.0,159338.0,160584.0,161809.0,162964.0,163965.0,165018.0,166101.0,167341.0,168634.0,170060.0,171478.0,172851.0,174204.0,175668.0,177105.0,178525.0,180079.0,181542.0,183000.0,184387.0,185857.0,187650.0,189618.0,191596.0,193155.0,194569.0,196039.0,197474.0,198619.0,199850.0,201340.0,203196.0,205189.0,207156.0,209182.0,211074.0,213024.0,214859.0,216667.0,218456.0,220022.0,221751.0,223589.0,225517.0,227567.0,229706.0,231950.0,234155.0,236036.0,237955.0,239560.0,241048.0,242297.0,243390.0,244445.0,245538.0,246571.0,247503.0,248019.0,248432.0,248631.0,248867.0,249029.0,249152.0,249354.0,249313.0,249473.0,249477.0,249597.0,249735.0,249721.0,249931.0,250058.0,250069.0,250058.0,249804.0,249660.0,249250.0,248687.0,247890.0,246881.0,245815.0,244609.0,243109.0,241517.0,240093.0,238816.0,237802.0,236885.0,236178.0,235450.0,234645.0,233825.0,232951.0,232280.0,231780.0,231490.0,231300.0,231104.0,231143.0,231262.0,231775.0,232206.0,232726.0,232877.0,232506.0,231731.0,230590.0,229629.0,228702.0,228172.0,227700.0,227370.0,226831.0,226324.0,225555.0,224900.0,224237.0,223642.0,223034.0,222369.0,221855.0,221400.0,220937.0,220664.0,220585.0,220802.0,221032.0,221227.0,221316.0,221327.0,221182.0,221167.0,221281.0,221498.0,221932.0,222361.0,223122.0,223897.0,224785.0,225541.0,226078.0,226509.0,227004.0,227543.0,228047.0,228541.0,229045.0,229676.0,230309.0,230918.0,231437.0,231744.0,231969.0,232150.0,232350.0,232589.0,232930.0,233205.0,233376.0,233456.0,233815.0,234346.0,235012.0,235637.0,236188.0,236690.0,237041.0,237321.0,237475.0,237657.0,238147.0,238853.0,239680.0,240480.0,241189.0,241860.0,242562.0,243227.0,244013.0,244843.0,245838.0,246757.0,247378.0,247956.0,248833.0,250063.0,251528.0,252693.0,253732.0,254631.0,255512.0,256531.0,257435.0,258637.0,259789.0,261061.0,262170.0,263218.0,264298.0,265505.0,266837.0,268183.0,269331.0,270306.0,271164.0,272104.0,273080.0,274194.0,275141.0,275993.0,276564.0,276924.0,277198.0,277439.0,277739.0,278216.0,278881.0,279726.0,280674.0,281667.0,282619.0,283181.0,283773.0,284982.0,286936.0,289654.0,292927.0,296497.0,300069.0,303444.0,306972.0,310442.0,313954.0,318486.0,323855.0,329783.0,334501.0,338317.0,341215.0
14,3,Florida,State,FL,120859.0,121232.0,121619.0,122357.0,123052.0,123731.0,124400.0,125086.0,125793.0,126524.0,127292.0,128088.0,128883.0,129723.0,130603.0,131551.0,132522.0,133526.0,134606.0,135747.0,136897.0,138042.0,139127.0,140213.0,141254.0,142246.0,143246.0,144316.0,145453.0,146625.0,147795.0,149074.0,150281.0,151507.0,152643.0,153948.0,155275.0,156683.0,158125.0,159670.0,161240.0,162775.0,164301.0,165906.0,167570.0,169256.0,170891.0,172463.0,174044.0,175656.0,177473.0,179491.0,181845.0,184508.0,187451.0,190695.0,193859.0,196822.0,199568.0,202479.0,205580.0,208939.0,212764.0,217246.0,222132.0,227443.0,233106.0,238909.0,244422.0,249357.0,253979.0,258377.0,262477.0,266278.0,270354.0,274892.0,278982.0,282196.0,284119.0,285329.0,285520.0,285143.0,284411.0,283283.0,282039.0,280854.0,279558.0,278104.0,276095.0,273530.0,270383.0,266946.0,263508.0,259905.0,256164.0,252344.0,248193.0,244238.0,239932.0,235923.0,231381.0,227175.0,222777.0,218208.0,213618.0,208951.0,204355.0,199970.0,195835.0,192307.0,188921.0,185463.0,182179.0,179073.0,176647.0,174319.0,172176.0,170423.0,169475.0,168725.0,168111.0,167524.0,167189.0,166849.0,166313.0,165483.0,164330.0,162915.0,161390.0,159841.0,158251.0,156753.0,155195.0,153757.0,152252.0,150831.0,149395.0,148173.0,147057.0,146246.0,145634.0,145320.0,145142.0,145047.0,145060.0,145132.0,145429.0,145825.0,146300.0,146793.0,147464.0,148272.0,149251.0,150379.0,151570.0,152947.0,154528.0,156280.0,157993.0,159593.0,161419.0,163211.0,165270.0,167397.0,169742.0,171981.0,174107.0,176109.0,177928.0,179492.0,180827.0,181823.0,182779.0,183553.0,184410.0,185006.0,185825.0,186992.0,188261.0,189599.0,190721.0,191911.0,192839.0,193749.0,194711.0,195803.0,196840.0,198063.0,199417.0,200889.0,202221.0,203818.0,205361.0,206981.0,208165.0,209492.0,210722.0,212137.0,213541.0,214945.0,216232.0,217490.0,218958.0,220524.0,221998.0,223296.0,224487.0,226013.0,227485.0,229002.0,230251.0,231649.0,233007.0,234427.0,235821.0,237367.0,238536.0,239772.0,241128.0,242791.0,244443.0,245883.0,247221.0,248452.0,249673.0,250882.0,252206.0,253641.0,255006.0,255951.0,256566.0,257083.0,257531.0,258059.0,258625.0,259029.0,259378.0,259878.0,260659.0,261453.0,262607.0,264028.0,265702.0,267245.0,268516.0,269508.0,270385.0,272086.0,274357.0,277118.0,279971.0,282955.0,286426.0,289858.0,293874.0,298173.0,303964.0,311331.0,319877.0,328511.0,336877.0,344667.0
21,4,Illinois,State,IL,147721.0,148040.0,148474.0,149328.0,150207.0,151063.0,152008.0,153112.0,154252.0,155383.0,156405.0,157377.0,158280.0,159092.0,160035.0,160948.0,162057.0,163085.0,164158.0,165248.0,166409.0,167598.0,168619.0,169469.0,170252.0,171131.0,172247.0,173178.0,174192.0,175090.0,176288.0,177555.0,178811.0,179985.0,180849.0,181838.0,182785.0,183927.0,184963.0,186140.0,187171.0,188127.0,189052.0,190278.0,191682.0,193020.0,194104.0,195063.0,196192.0,197332.0,198520.0,199831.0,201287.0,202893.0,204376.0,205842.0,207094.0,208385.0,209678.0,211146.0,212472.0,213839.0,215175.0,216700.0,218294.0,219866.0,221365.0,222844.0,224505.0,226098.0,227486.0,228814.0,230165.0,231477.0,232776.0,233869.0,235049.0,235778.0,236401.0,236887.0,237277.0,237477.0,237606.0,237863.0,238406.0,238848.0,239133.0,239127.0,238980.0,238679.0,238203.0,237687.0,236898.0,236107.0,235285.0,234261.0,233183.0,230770.0,230127.0,227967.0,227698.0,225169.0,224168.0,221337.0,219451.0,216394.0,213917.0,210747.0,207420.0,205035.0,202531.0,201250.0,199326.0,197976.0,196636.0,195364.0,193406.0,191646.0,190009.0,189472.0,188570.0,188187.0,186949.0,187404.0,186915.0,187603.0,185693.0,184605.0,182491.0,181110.0,178844.0,176860.0,175107.0,173750.0,172804.0,171430.0,170648.0,169384.0,168936.0,167814.0,166863.0,164933.0,163743.0,161964.0,161101.0,159481.0,159307.0,159019.0,159353.0,159294.0,158734.0,158137.0,157377.0,157629.0,157946.0,158216.0,158729.0,159504.0,160247.0,161221.0,162064.0,163492.0,164631.0,166079.0,167239.0,168768.0,169470.0,170414.0,170974.0,172021.0,172586.0,172942.0,173514.0,174366.0,175070.0,175302.0,175579.0,175782.0,176165.0,176569.0,176940.0,177399.0,178088.0,178973.0,179716.0,179829.0,179972.0,179898.0,179975.0,179986.0,180148.0,180716.0,181507.0,182937.0,184085.0,184976.0,185421.0,185775.0,186239.0,186575.0,186954.0,187437.0,188279.0,189416.0,190760.0,191980.0,193228.0,194175.0,194916.0,195171.0,195421.0,195710.0,196304.0,196975.0,197789.0,198786.0,199917.0,200962.0,201642.0,202041.0,202382.0,202652.0,202957.0,203153.0,203635.0,204056.0,204640.0,205123.0,205546.0,206182.0,206648.0,207114.0,207223.0,207243.0,207262.0,207299.0,207314.0,207262.0,207263.0,207478.0,207891.0,208337.0,208758.0,208930.0,208859.0,208876.0,209630.0,210956.0,213182.0,215422.0,217722.0,219643.0,221186.0,223371.0,225411.0,228077.0,230509.0,233790.0,237368.0,240889.0,243528.0,245862.0
47,5,Pennsylvania,State,PA,106468.0,106827.0,107119.0,107686.0,108170.0,108607.0,109048.0,109436.0,109845.0,110234.0,110715.0,111220.0,111725.0,112210.0,112735.0,113306.0,113785.0,114250.0,114738.0,115275.0,115800.0,116267.0,116779.0,117261.0,117765.0,118303.0,118891.0,119543.0,120206.0,120905.0,121675.0,122543.0,123415.0,124258.0,124939.0,125633.0,126312.0,127047.0,127753.0,128525.0,129473.0,130580.0,131736.0,132778.0,133814.0,134780.0,135641.0,136407.0,137097.0,138030.0,138936.0,139975.0,141186.0,142579.0,144191.0,145624.0,147081.0,148275.0,149594.0,150868.0,152214.0,153194.0,154223.0,155413.0,156893.0,158580.0,160327.0,162131.0,163741.0,165184.0,166509.0,167767.0,168854.0,169787.0,170695.0,171707.0,172879.0,174149.0,175238.0,176044.0,176548.0,176974.0,177317.0,177611.0,177935.0,178352.0,178890.0,179332.0,179772.0,180064.0,180440.0,180652.0,180716.0,180763.0,180857.0,180906.0,180777.0,180720.0,180602.0,180522.0,180223.0,179820.0,179102.0,178209.0,177326.0,176618.0,175918.0,175119.0,174320.0,173902.0,173731.0,173597.0,173276.0,172875.0,172471.0,171973.0,171536.0,171273.0,171286.0,171416.0,171728.0,172115.0,172671.0,173147.0,173404.0,173348.0,172953.0,172343.0,171483.0,170529.0,169501.0,168584.0,167814.0,167202.0,166746.0,166182.0,165541.0,164698.0,163933.0,163335.0,162938.0,162569.0,162166.0,161772.0,161444.0,161208.0,161112.0,161146.0,161239.0,161206.0,161043.0,160849.0,160663.0,160548.0,160471.0,160514.0,160672.0,160940.0,161297.0,161765.0,162238.0,162727.0,163162.0,163452.0,163693.0,163815.0,164030.0,164195.0,164438.0,164712.0,165006.0,165230.0,165416.0,165677.0,165923.0,166052.0,166058.0,166047.0,166098.0,166270.0,166425.0,166589.0,166888.0,167390.0,167985.0,168328.0,168467.0,168588.0,168799.0,169079.0,169335.0,169611.0,170022.0,170605.0,171012.0,171364.0,171555.0,172011.0,172416.0,172903.0,173245.0,173651.0,174122.0,174868.0,175376.0,175840.0,176310.0,177108.0,177954.0,178644.0,179255.0,179883.0,180614.0,181437.0,182196.0,183013.0,183932.0,184878.0,186167.0,187284.0,188376.0,188968.0,189532.0,190061.0,190698.0,191334.0,192105.0,192902.0,193758.0,194517.0,195073.0,195507.0,196051.0,196664.0,197320.0,197915.0,198469.0,199104.0,199750.0,200472.0,201178.0,201842.0,202633.0,203418.0,203931.0,204590.0,205724.0,207612.0,209847.0,212380.0,215131.0,217913.0,220731.0,223219.0,225766.0,228490.0,232104.0,236017.0,239524.0,242344.0,244529.0,246536.0
44,6,Ohio,State,OH,110436.0,110606.0,110781.0,111232.0,111777.0,112365.0,112865.0,113330.0,113793.0,114249.0,114709.0,115161.0,115599.0,115972.0,116361.0,116748.0,117123.0,117442.0,117794.0,118175.0,118556.0,118919.0,119246.0,119556.0,119823.0,120083.0,120362.0,120645.0,120941.0,121233.0,121559.0,121880.0,122201.0,122537.0,122902.0,123272.0,123608.0,123958.0,124287.0,124644.0,124987.0,125384.0,125813.0,126318.0,126810.0,127290.0,127660.0,128015.0,128316.0,128691.0,129080.0,129453.0,129809.0,130153.0,130535.0,130850.0,131160.0,131455.0,131779.0,132084.0,132445.0,132837.0,133239.0,133609.0,133918.0,134244.0,134534.0,134862.0,135157.0,135463.0,135756.0,136011.0,136203.0,136350.0,136493.0,136657.0,136823.0,136961.0,137077.0,137123.0,137097.0,137026.0,136881.0,136687.0,136501.0,136407.0,136226.0,136047.0,135848.0,135689.0,135440.0,135155.0,134978.0,134716.0,134236.0,133671.0,133120.0,132619.0,132231.0,131893.0,131648.0,131332.0,131033.0,130638.0,130171.0,129524.0,128909.0,128113.0,127213.0,126261.0,125494.0,125064.0,124804.0,124546.0,124164.0,123745.0,123384.0,123143.0,122829.0,122548.0,122247.0,122198.0,122138.0,122208.0,122216.0,122175.0,121864.0,121450.0,120902.0,120292.0,119543.0,118719.0,117970.0,117261.0,116755.0,116217.0,115740.0,115282.0,115023.0,114817.0,114556.0,114192.0,113804.0,113461.0,113019.0,112595.0,112356.0,112334.0,112337.0,112306.0,112315.0,112383.0,112443.0,112451.0,112405.0,112383.0,112409.0,112539.0,112681.0,112979.0,113424.0,114020.0,114575.0,115024.0,115299.0,115620.0,115920.0,116174.0,116134.0,116035.0,115958.0,116076.0,116326.0,116685.0,117053.0,117199.0,117323.0,117343.0,117580.0,117903.0,118418.0,118975.0,119525.0,120047.0,120623.0,121164.0,121659.0,122037.0,122356.0,122633.0,122956.0,123265.0,123684.0,124111.0,124705.0,125301.0,125842.0,126294.0,126721.0,127169.0,127645.0,128134.0,128723.0,129393.0,130118.0,130840.0,131586.0,132404.0,133184.0,133870.0,134425.0,135068.0,135770.0,136574.0,137292.0,137992.0,138524.0,139251.0,140100.0,141183.0,142181.0,142987.0,143719.0,144238.0,144751.0,145256.0,145930.0,146670.0,147552.0,148420.0,149310.0,149936.0,150629.0,151235.0,151898.0,152405.0,153010.0,153588.0,154036.0,154534.0,155250.0,156099.0,157002.0,157864.0,158789.0,159698.0,160697.0,162055.0,163584.0,165362.0,167453.0,169437.0,171755.0,173876.0,176395.0,178775.0,181337.0,183994.0,186620.0,188963.0,191043.0,192782.0
30,7,Michigan,State,MI,120997.0,121199.0,121587.0,122279.0,123124.0,123924.0,124820.0,125656.0,126424.0,127151.0,127955.0,128820.0,129616.0,130242.0,130811.0,131344.0,131972.0,132523.0,133064.0,133624.0,134243.0,134852.0,135379.0,135884.0,136464.0,136991.0,137490.0,137844.0,138191.0,138551.0,138852.0,139198.0,139487.0,139892.0,140260.0,140667.0,141048.0,141432.0,141662.0,141937.0,142378.0,142929.0,143428.0,143894.0,144407.0,145035.0,145546.0,146052.0,146534.0,146941.0,147392.0,147690.0,148098.0,148470.0,148912.0,149329.0,149725.0,150175.0,150564.0,150962.0,151392.0,151714.0,152050.0,152316.0,152694.0,152954.0,153137.0,153364.0,153634.0,153905.0,154094.0,154293.0,154501.0,154677.0,154725.0,154615.0,154396.0,154096.0,153801.0,153456.0,153087.0,152650.0,152147.0,151525.0,150820.0,150144.0,149430.0,148752.0,147889.0,147149.0,146163.0,145415.0,144314.0,143295.0,142104.0,141155.0,140125.0,138850.0,137286.0,135488.0,133863.0,132294.0,130694.0,128692.0,126883.0,125399.0,124017.0,122200.0,119896.0,117686.0,115603.0,113937.0,112456.0,111110.0,110037.0,108924.0,107972.0,106817.0,105922.0,105087.0,104614.0,104037.0,103742.0,103667.0,103916.0,104176.0,104004.0,103565.0,102780.0,101994.0,101060.0,100233.0,99316.0,98599.0,97938.0,97332.0,96809.0,96302.0,95992.0,95883.0,95854.0,95777.0,95553.0,95302.0,95119.0,95009.0,95327.0,95719.0,96338.0,96986.0,97814.0,98531.0,99084.0,99682.0,100284.0,100815.0,101405.0,102300.0,103512.0,104802.0,106091.0,107418.0,108862.0,110270.0,111583.0,112667.0,113677.0,114734.0,115901.0,116996.0,117964.0,118858.0,119796.0,120835.0,121684.0,122236.0,122485.0,122715.0,123055.0,123437.0,123947.0,124587.0,125403.0,126256.0,126973.0,127631.0,128150.0,128601.0,128872.0,129093.0,129493.0,130147.0,130904.0,131714.0,132355.0,133376.0,134405.0,135489.0,136293.0,136912.0,137675.0,138455.0,139252.0,140040.0,140987.0,142086.0,143284.0,144551.0,145881.0,147000.0,147692.0,148259.0,148875.0,149603.0,150486.0,151424.0,152744.0,154200.0,155636.0,156915.0,158028.0,159097.0,159968.0,160730.0,161469.0,162194.0,162989.0,163967.0,164927.0,165944.0,166829.0,167741.0,168666.0,169434.0,169988.0,170206.0,170607.0,171028.0,171743.0,172358.0,173261.0,174213.0,175562.0,176786.0,177253.0,177113.0,177428.0,178894.0,181141.0,183632.0,186211.0,188783.0,191196.0,193736.0,196275.0,198656.0,201479.0,204899.0,208450.0,211594.0,213907.0,216147.0
16,8,Georgia,State,GA,131117.0,131551.0,131985.0,132854.0,133684.0,134499.0,135284.0,136132.0,136992.0,137912.0,138819.0,139829.0,140828.0,141677.0,142422.0,143086.0,143830.0,144512.0,145181.0,145866.0,146547.0,147229.0,147825.0,148398.0,148908.0,149469.0,149986.0,150522.0,151017.0,151495.0,151918.0,152327.0,152766.0,153244.0,153650.0,153986.0,154308.0,154652.0,155053.0,155408.0,155722.0,155989.0,156251.0,156612.0,156991.0,157374.0,157701.0,158073.0,158400.0,158771.0,159141.0,159637.0,160120.0,160563.0,160974.0,161485.0,162046.0,162653.0,163141.0,163575.0,163910.0,164268.0,164652.0,165215.0,165884.0,166618.0,167259.0,167882.0,168514.0,169138.0,169731.0,170274.0,170838.0,171421.0,171969.0,172520.0,173028.0,173605.0,174197.0,174811.0,175324.0,175772.0,176063.0,176458.0,176798.0,177205.0,177572.0,177975.0,178283.0,178458.0,178502.0,178501.0,178309.0,178027.0,177506.0,177041.0,176252.0,175453.0,174467.0,173743.0,173004.0,172201.0,171193.0,170034.0,168828.0,167449.0,165638.0,163482.0,161444.0,159739.0,158236.0,156518.0,154770.0,153172.0,151935.0,150893.0,149843.0,148759.0,147786.0,147022.0,146242.0,145615.0,145147.0,145007.0,144826.0,144478.0,143576.0,142390.0,140814.0,139467.0,137984.0,136656.0,135279.0,134245.0,133131.0,131799.0,130158.0,128679.0,127543.0,126842.0,126385.0,126006.0,125616.0,124833.0,124279.0,123773.0,123999.0,124226.0,124608.0,125006.0,125532.0,125877.0,125991.0,126159.0,126724.0,127488.0,128519.0,129616.0,130794.0,131823.0,132935.0,134133.0,135372.0,136709.0,138081.0,139489.0,140734.0,142047.0,143209.0,144327.0,145277.0,146230.0,147121.0,147921.0,148700.0,149352.0,150031.0,150658.0,151372.0,152091.0,152805.0,153458.0,154061.0,154797.0,155708.0,156628.0,157350.0,157974.0,158599.0,159219.0,159905.0,160677.0,161572.0,162428.0,163354.0,164355.0,165307.0,166035.0,166609.0,167093.0,167545.0,168174.0,168975.0,170018.0,170861.0,171758.0,172567.0,173513.0,174439.0,175427.0,176511.0,177539.0,178877.0,180165.0,181618.0,183075.0,184556.0,186013.0,187206.0,188461.0,189691.0,190911.0,192135.0,193331.0,194603.0,195856.0,197074.0,198272.0,199293.0,200324.0,201432.0,202550.0,203492.0,204098.0,204736.0,205493.0,206374.0,207173.0,207665.0,208256.0,208925.0,210090.0,211111.0,212141.0,212867.0,213735.0,214870.0,216377.0,218268.0,220452.0,222993.0,225673.0,228651.0,231878.0,235287.0,239015.0,243301.0,248461.0,254015.0,259621.0,264953.0,270406.0
