StateName,RegionID,SizeRank,StateCodeFIPS,MunicipalCodeFIPS,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,pct_growth,totalgrowth,avg_d_kbps,avg_u_kbps,avg_lat_ms
Alabama,1617.5846153846153,1268.4,1.0,67.0923076923077,105493.5,105693.25,105862.75,103730.0,99907.7,100165.7,100488.2,102379.45454545454,102673.54545454546,102992.54545454546,101089.83333333333,101646.0,102241.58333333333,102766.66666666667,106364.92307692308,106599.23076923077,106867.38461538461,107235.23076923077,107547.92307692308,107690.69230769231,108072.57142857143,112627.8,112956.4,110302.0625,110299.8125,110423.875,110541.6875,109670.70588235294,107479.22222222222,107789.5,108162.55555555556,108357.27777777778,108564.44444444444,108784.27777777778,109141.5,109492.72222222222,109748.77777777778,110071.27777777778,108263.57894736843,108691.84210526316,109021.52631578948,109305.94736842105,109580.31578947368,109785.78947368421,110021.1052631579,110212.15789473684,110539.68421052632,110849.26315789473,111186.31578947368,111457.42105263157,111817.21052631579,112155.73684210527,112617.78947368421,113049.52631578948,113655.52631578948,114126.26315789473,114645.8947368421,115127.78947368421,115769.8947368421,116438.15789473684,116977.26315789473,117563.8947368421,118056.57894736843,118503.8947368421,117709.05,117889.85,118203.6,118545.28571428571,119175.42857142857,119904.61904761905,120799.42857142857,121709.90476190476,122572.42857142857,123377.61904761905,124194.52380952382,125137.04761904762,126051.95238095238,126723.33333333333,127268.33333333333,126725.04545454546,127514.04545454546,128250.45454545454,128751.45454545454,129209.90909090909,129644.77272727272,130319.72727272728,131028.59090909091,129465.47826086957,129736.56521739131,129881.47826086957,129866.34782608696,130103.26086956522,130321.52173913043,130579.39130434782,130807.0,130955.47826086957,129187.16666666667,129163.70833333333,129159.375,129015.91666666667,128870.20833333333,128837.41666666667,127783.12,127876.24,127827.12,127717.0,126115.0,125753.69230769231,126091.21428571429,125731.14285714286,126351.43333333333,124316.48387096774,123840.32258064517,123391.3870967742,122847.32258064517,122322.3870967742,121794.90322580645,121226.58064516129,120694.06451612903,119403.875,119000.96875,117999.78787878787,117290.61764705883,116724.20588235294,116271.38235294117,115913.44117647059,115579.23529411765,115265.82352941176,115025.23529411765,114697.70588235294,113933.05555555556,113323.47222222222,112811.25,112310.80555555556,111861.5,111371.80555555556,111163.41666666667,109914.5945945946,109786.62162162163,109094.92105263157,108899.6052631579,108681.71052631579,108516.89743589744,108273.97435897436,102674.30434782608,102521.45652173914,102435.32608695653,102382.06521739131,101716.87234042553,102002.22916666667,101939.79166666667,101911.3125,101863.875,101879.875,101892.125,101857.83333333333,101809.27083333333,101793.8125,101860.5,101879.33333333333,101849.20833333333,101789.79166666667,101172.02040816327,101272.38775510204,101437.87755102041,101526.87755102041,101614.67346938775,101709.97959183673,101915.91836734694,102058.61224489796,102148.69387755102,102289.40816326531,101998.92,102240.46,102473.16,102049.64705882352,102215.49019607843,102379.23529411765,102088.86538461539,102248.90384615384,102515.23076923077,102846.69230769231,103144.13461538461,103302.2075471698,103500.2075471698,103703.2641509434,103814.96226415095,103866.7924528302,103936.22641509434,104001.92452830188,104155.18867924529,104356.88679245283,104592.18867924529,104866.15094339622,104664.51851851853,104985.20370370371,105262.68518518518,105517.5925925926,105326.74545454545,105570.09090909091,105817.12727272727,106089.12727272727,106277.70909090909,106517.61818181818,106714.92727272728,107017.63636363637,107317.36363636363,107718.38181818182,108091.89090909091,108415.34545454546,107538.69642857143,107936.22807017544,108312.29824561403,108647.42105263157,108952.91228070176,109323.85964912281,109701.9298245614,110170.08771929824,110667.50877192983,111215.78947368421,111652.45614035087,112022.19298245614,111651.96551724138,112019.13793103448,112422.3448275862,112796.20689655172,113279.12068965517,113775.18965517242,115292.55932203389,115423.75,115859.6,114607.0,115049.16129032258,115436.41935483871,115861.90322580645,116227.45161290323,116592.75806451614,116960.14516129032,117449.32258064517,117685.12698412698,118142.6507936508,118578.63492063493,118874.15873015873,119167.52380952382,119507.93650793651,119944.87301587302,120430.84126984127,120998.71428571429,121795.14285714286,122372.140625,123406.59375,124387.265625,126088.859375,127735.796875,129570.984375,130822.703125,132108.625,133527.03125,134132.84615384616,135627.0,137006.24615384615,138210.07692307694,0.024605485350658676,117748,92973.5665681634,31861.669395120167,56.531290044195714
Alaska,89846.5,1388.25,2.0,123.375,170388.0,170777.0,170855.0,171058.0,171224.0,171291.0,171803.0,172030.0,172653.0,172906.0,173559.0,174276.0,179355.0,186011.0,194170.0,198848.0,202675.0,205645.0,208523.0,210466.0,211949.0,212844.0,214280.0,215728.0,217023.0,218052.0,218971.0,220131.0,220992.0,221473.0,221909.0,222423.0,223249.0,224039.0,225101.0,226129.0,226981.0,227588.0,228037.0,228543.0,229523.0,231077.0,233888.0,235413.0,237387.0,238653.0,240480.0,241883.0,241761.0,242879.0,243210.0,244909.0,245451.0,246433.0,247406.0,249522.0,252976.0,256257.0,259032.0,261153.0,238737.5,217592.66666666666,225874.6,227191.4,231257.42857142858,232396.57142857142,233567.42857142858,235129.14285714287,237387.85714285713,239727.7142857143,241924.14285714287,244151.7142857143,246247.14285714287,247832.42857142858,249066.42857142858,250084.0,251364.42857142858,251857.42857142858,252452.7142857143,253286.42857142858,254851.2857142857,256251.7142857143,257680.42857142858,259207.42857142858,260858.7142857143,261811.42857142858,262544.0,263088.71428571426,263617.0,263596.14285714284,263365.28571428574,262883.14285714284,262402.5714285714,262239.71428571426,262882.71428571426,264126.85714285716,265299.85714285716,265686.14285714284,265540.71428571426,264560.5714285714,263806.85714285716,263402.85714285716,263384.4285714286,263580.71428571426,263656.0,263875.0,263935.5714285714,263909.14285714284,263855.28571428574,263849.5714285714,263840.4285714286,263583.85714285716,263038.5714285714,262332.85714285716,261726.7142857143,261185.14285714287,260222.57142857142,259230.7142857143,258573.14285714287,258662.57142857142,259200.57142857142,259445.85714285713,259773.0,259900.7142857143,260362.85714285713,260676.0,261012.14285714287,261382.14285714287,261643.7142857143,261774.85714285713,261578.14285714287,261332.42857142858,261813.42857142858,262183.5714285714,262556.28571428574,262164.85714285716,261960.0,261944.42857142858,261944.14285714287,262113.0,262126.2857142857,262073.57142857142,261920.14285714287,262022.7142857143,262469.85714285716,262953.0,263433.14285714284,263666.28571428574,263965.14285714284,264228.4285714286,264075.14285714284,264175.85714285716,264248.0,265078.28571428574,265783.4285714286,266478.0,267133.71428571426,267524.28571428574,268171.85714285716,268851.4285714286,269588.14285714284,269857.5714285714,270133.71428571426,270594.28571428574,271356.28571428574,271740.14285714284,272372.0,272900.0,273300.85714285716,273529.28571428574,274027.4285714286,274700.14285714284,275148.0,275410.5714285714,275977.4285714286,276801.0,277681.0,278534.71428571426,279298.85714285716,280245.28571428574,281239.28571428574,282287.28571428574,283288.5714285714,284567.28571428574,286178.28571428574,287724.71428571426,288653.71428571426,289028.5714285714,289296.71428571426,289717.5714285714,290313.4285714286,290615.28571428574,291027.0,291361.14285714284,291696.4285714286,291766.14285714284,291829.28571428574,291868.28571428574,292223.0,292308.4285714286,292811.14285714284,293143.0,293621.28571428574,293899.85714285716,286503.125,286969.75,287319.75,287774.875,288347.75,289233.375,290112.25,290643.125,291312.25,291955.625,292461.625,292654.25,292261.75,292068.0,291921.5,292408.125,293160.75,293725.375,294253.5,294456.5,294654.125,294925.375,295548.0,296332.125,297300.625,298817.875,300698.625,303170.0,304394.5,305431.125,305962.875,307821.375,309365.375,310437.875,310814.0,311411.75,312255.0,311878.625,311434.375,310438.5,310463.875,310045.5,310009.875,310753.625,311244.75,312599.25,314170.5,317064.0,319690.375,321254.0,322849.25,324131.5,326077.0,327874.875,329764.5,331583.875,333070.0,334388.875,0.024701993248448684,17635,82159.57714868656,18233.92259627646,28.105330272889567
Arizona,1376.5333333333333,728.3333333333334,4.0,13.866666666666667,110560.0,110748.81818181818,110933.90909090909,111359.18181818182,111846.72727272728,112365.36363636363,112877.0,113389.27272727272,113960.18181818182,114526.63636363637,115052.72727272728,115504.18181818182,115973.36363636363,116446.54545454546,116985.54545454546,117536.63636363637,118082.36363636363,118642.63636363637,119206.18181818182,119804.72727272728,120339.54545454546,120885.90909090909,121471.90909090909,122063.0,122576.27272727272,123048.54545454546,123562.27272727272,123395.33333333333,123964.25,124586.25,125170.58333333333,125791.66666666667,126358.5,126944.16666666667,127509.41666666667,128091.41666666667,128668.91666666667,129258.83333333333,129893.41666666667,130598.58333333333,131383.25,132190.16666666666,133048.25,134084.66666666666,135177.75,136292.33333333334,137139.5,137999.16666666666,138792.75,139850.33333333334,141053.0,142480.66666666666,144058.33333333334,145825.25,147815.91666666666,150086.41666666666,152415.25,154860.08333333334,157374.33333333334,159904.0,162376.25,164465.25,167037.25,170496.83333333334,175118.91666666666,180510.91666666666,186016.5,192089.33333333334,197623.41666666666,202657.91666666666,206512.16666666666,210152.5,213131.0,215730.41666666666,218530.33333333334,221245.75,224140.91666666666,226232.75,227978.33333333334,229549.75,230438.41666666666,231009.0,230718.25,230380.0,229787.75,229820.33333333334,229817.75,229686.58333333334,228870.66666666666,227935.41666666666,226834.83333333334,225468.5,223530.16666666666,221879.33333333334,219970.66666666666,218418.5,216427.91666666666,206909.46153846153,204135.84615384616,201338.3076923077,198727.61538461538,193227.92857142858,190316.7857142857,186813.2142857143,183644.7857142857,180461.57142857142,177417.0,174321.64285714287,172030.7857142857,170361.07142857142,168457.7857142857,162652.26666666666,160040.66666666666,157660.06666666668,155415.0,152780.0,150250.86666666667,148204.86666666667,147450.46666666667,147048.6,146661.33333333334,145937.8,145395.06666666668,144792.86666666667,143885.73333333334,142730.33333333334,141517.13333333333,140474.6,139375.4,137891.93333333332,136282.66666666666,134552.86666666667,132866.26666666666,131344.26666666666,130008.53333333334,128853.2,127681.93333333333,126423.53333333334,125410.46666666666,124777.2,124628.93333333333,124817.4,125031.73333333334,125481.26666666666,125648.93333333333,125908.06666666667,126198.66666666667,126967.26666666666,128143.6,129488.06666666667,131035.8,132551.8,134354.66666666666,136064.93333333332,137709.53333333333,138760.86666666667,139985.46666666667,141210.46666666667,142748.0,144439.06666666668,146236.2,148068.2,149574.66666666666,150740.06666666668,151800.0,152805.2,153883.46666666667,154992.2,156214.6,157454.33333333334,158585.66666666666,159442.0,160299.2,160963.26666666666,161371.46666666667,161689.6,161912.93333333332,162235.6,162463.8,162910.53333333333,163477.13333333333,163971.2,164790.2,165875.86666666667,167119.33333333334,168079.93333333332,168871.73333333334,169724.33333333334,170464.2,171025.6,171645.53333333333,172348.8,173287.53333333333,174095.66666666666,175019.66666666666,175904.4,176804.0,177620.66666666666,178458.0,179395.33333333334,180340.6,181340.2,182285.13333333333,183189.73333333334,184211.13333333333,185149.66666666666,186158.73333333334,187197.46666666667,188205.13333333333,189148.8,189937.86666666667,190680.0,191576.13333333333,192570.6,193692.93333333332,194672.06666666668,195808.4,197163.33333333334,198523.46666666667,199683.2,200632.33333333334,201760.93333333332,202824.33333333334,203986.06666666668,205023.8,205976.6,207080.8,208206.73333333334,209454.0,210552.73333333334,211393.33333333334,212118.13333333333,212919.73333333334,213972.13333333333,215069.46666666667,216078.93333333332,216850.46666666667,217534.0,218134.0,219138.8,220353.6,221865.46666666667,223332.4,224872.4,226105.13333333333,227262.86666666667,228824.66666666666,230906.66666666666,233847.93333333332,237151.66666666666,241278.13333333333,245488.6,250803.0,256105.33333333334,261978.46666666667,267345.4666666667,273494.4666666667,280966.6666666667,288613.26666666666,296240.3333333333,302276.26666666666,307981.13333333336,0.13602647158527975,871545,94196.49121999847,20508.692968330648,42.66862203818726
Arkansas,1602.1756756756756,1707.554054054054,5.0,75.29729729729729,66486.09090909091,66634.84090909091,66759.27272727272,67020.11363636363,67236.90909090909,67417.72727272728,67573.79545454546,67772.90909090909,68007.40909090909,68226.47727272728,68600.47727272728,69039.20454545454,69646.09090909091,69925.06818181818,70155.45454545454,70261.34090909091,70565.0,70861.77272727272,71170.5,71386.13636363637,71585.13636363637,71701.61363636363,71791.47727272728,71823.68181818182,71886.84090909091,72024.54545454546,72186.54545454546,72341.90909090909,72554.79545454546,71984.77777777778,72244.2,72427.42222222222,72655.08888888889,72859.44444444444,73070.35555555555,73248.46666666666,73411.71111111112,73330.30434782608,72907.76595744681,73132.06382978724,73370.3829787234,73628.34042553192,73195.54166666667,73425.04166666667,73717.52083333333,74038.08333333333,74360.39583333333,74636.0625,74925.1875,75317.66666666667,75742.66666666667,76211.89583333333,76555.14583333333,76897.20833333333,77185.25,77538.08333333333,77893.52083333333,78260.45833333333,78607.0625,78970.4375,79448.25,79982.16666666667,80514.66666666667,81040.77083333333,81551.625,82073.3125,82549.5625,82935.0625,83369.33333333333,83814.08333333333,84370.52083333333,84862.75,85293.0625,85703.95833333333,86167.97916666667,86641.16666666667,87076.52083333333,87422.1875,87717.8125,87976.8125,88223.4375,88433.33333333333,88656.72916666667,88899.14583333333,89116.91666666667,89347.8125,89501.14583333333,89700.0,89688.85416666667,89685.60416666667,89614.72916666667,89738.3125,89809.52083333333,89914.25,89881.0,89869.9375,89823.79166666667,89856.39583333333,89867.16666666667,89849.60416666667,89764.33333333333,89618.0,89548.20833333333,89342.33333333333,89244.6875,88997.875,88884.125,88687.77083333333,88537.75,88148.77083333333,86670.79591836735,86236.1836734694,86004.91836734694,85776.51020408163,85454.12244897959,85071.24489795919,84685.3469387755,84385.79591836735,84219.67346938775,84133.20408163265,83248.6,83166.74,83123.9,83153.88,83172.04,83136.7,82997.2,82911.3,82702.82,81716.50980392157,81403.23529411765,81059.11764705883,80758.25490196078,80514.33333333333,80350.33333333333,80213.62745098039,80089.5294117647,80097.90196078431,80149.29411764706,80246.86274509804,80308.6862745098,80328.5294117647,80314.6862745098,80228.6862745098,80190.13725490196,80182.74509803922,80281.92156862745,80443.5294117647,80640.11764705883,80831.3137254902,80932.7843137255,80979.09615384616,81107.34615384616,81248.51923076923,81381.40384615384,81556.63461538461,81834.69230769231,82088.92307692308,82285.96153846153,81364.41509433962,81266.75925925926,79862.44642857143,79870.30357142857,79889.0,79891.35714285714,79923.73214285714,79954.94642857143,79530.24561403508,79258.46551724138,78862.1186440678,79068.50847457627,79225.33898305085,79340.93220338984,79211.26666666666,79278.51666666666,79370.36666666667,79500.56666666667,79627.0,79829.19672131147,79977.60655737705,80137.16393442624,80250.70491803279,80439.60655737705,80623.04918032787,80805.68852459016,80990.88524590163,81208.7868852459,81424.47540983607,81633.24590163934,81791.24590163934,81983.55737704918,82167.77049180328,82151.71875,82411.75,82697.5,82952.140625,83238.765625,83502.875,83778.109375,83968.828125,84175.453125,84435.5625,84473.2923076923,84802.48484848485,85039.39393939394,85742.62686567164,85993.73134328358,86276.22388059701,86566.76119402985,86826.4328358209,87176.37313432836,87494.55223880598,88017.89705882352,88048.69565217392,88285.88405797101,88562.72463768115,88906.53623188406,89315.69565217392,89754.0579710145,90132.0579710145,90449.31884057971,90699.89855072464,90990.31884057971,91279.17391304347,91621.17391304347,91951.73913043478,92332.53623188406,92761.37681159421,93224.65217391304,93682.63768115942,94127.42028985507,94548.84057971014,94926.04347826086,95301.2,95569.21428571429,95844.21428571429,95923.8309859155,96255.25352112677,95741.86111111111,95807.25,95800.125,96512.38356164383,96846.94520547945,97278.56164383562,97391.71232876713,97568.8493150685,97696.91780821918,97958.8493150685,98235.98630136986,98666.56164383562,99501.32876712328,99938.08219178082,100997.61643835617,101983.90410958904,103644.76712328767,104805.53424657535,105279.7027027027,106435.36486486487,107581.5945945946,108640.14864864865,109717.62162162163,110730.02702702703,0.032799856534851214,95840,76625.26214801894,28594.584973835037,63.724063460420304
California,1792.948275862069,687.0344827586207,6.0,58.0,254575.0,255776.5172413793,257239.58620689655,260460.06896551725,264040.2413793103,267921.3448275862,271910.3103448276,276152.6896551724,280540.5517241379,284891.6206896552,289375.6896551724,293917.6551724138,271137.65714285715,274718.9142857143,278498.3714285714,282603.4285714286,286211.6285714286,289134.14285714284,291701.77142857143,294260.3714285714,296773.54285714286,298925.1142857143,300750.4285714286,302081.9428571428,303018.6857142857,304126.28571428574,305727.9428571428,308122.45714285714,310890.97142857144,314100.14285714284,317783.17142857146,321691.6857142857,325359.9142857143,328736.4285714286,332153.71428571426,335543.85714285716,333139.86842105264,336243.5263157895,339578.0263157895,343367.0263157895,346933.2368421053,350151.9736842105,353292.13157894736,357002.5263157895,361322.8947368421,365762.94736842107,369703.15789473685,373377.2368421053,372905.74358974356,377972.3076923077,383712.1538461539,389972.58974358975,396921.1282051282,404556.641025641,412470.92307692306,419966.0256410256,427320.5641025641,434764.28205128206,442111.5128205128,449319.0256410256,441628.64285714284,442441.25581395347,449473.4418604651,457637.23255813954,465791.8604651163,473471.0232558139,480571.8604651163,486981.20930232556,493001.25581395347,498818.5813953488,503572.6046511628,507746.20930232556,510735.32558139536,513678.81395348837,516520.3023255814,519166.16279069765,521149.5813953488,521814.72093023255,521326.16279069765,519923.23255813954,517553.488372093,514610.37209302327,512132.32558139536,509790.79069767444,487009.0425531915,474460.3137254902,472900.49019607843,465890.3396226415,456779.5740740741,453499.98148148146,449483.8333333333,441677.83636363636,437259.10909090907,432815.10909090907,427626.38181818184,421289.92727272725,414501.38181818184,407269.0181818182,399550.4,391602.14545454545,383705.8181818182,376499.7636363636,368822.07272727275,361100.05454545456,353076.7454545455,345816.45454545453,338626.1818181818,333114.2363636364,327594.10909090907,323370.34545454546,318602.05454545456,314591.7636363636,311198.65454545454,308825.9636363636,306684.87272727274,303764.6,300727.0181818182,298859.65454545454,299281.65454545454,300737.34545454546,302137.7818181818,302656.2,303395.7272727273,304128.87272727274,304687.8,304283.6,303126.56363636366,301746.67272727273,299821.9090909091,297828.94545454544,295683.6,293935.4727272727,292442.2909090909,290902.56363636366,289210.5090909091,287209.94545454544,284846.16363636364,282896.2181818182,281319.67272727273,279465.32727272727,277772.89090909093,276051.41818181815,275528.9818181818,275165.2,272871.60714285716,272865.73214285716,273306.66071428574,274284.64285714284,275869.58928571426,277672.23214285716,279982.60714285716,282374.3214285714,284666.71428571426,287410.85714285716,290704.53571428574,294990.51785714284,299807.51785714284,304642.28571428574,309981.01785714284,315241.91071428574,320841.64285714284,326058.48214285716,330874.4285714286,335521.14285714284,340437.5,345602.0535714286,350602.1964285714,355326.9285714286,359837.48214285716,364021.35714285716,366689.85714285716,368651.73214285716,369864.46428571426,371100.1964285714,371254.8214285714,370495.78571428574,370550.28571428574,371894.78571428574,374775.73214285716,377065.33928571426,379054.125,381078.39285714284,383636.10714285716,386085.83928571426,388535.5535714286,390581.71428571426,391881.76785714284,393536.9285714286,395772.51785714284,399101.51785714284,401816.76785714284,404897.73214285716,406894.5789473684,409691.8596491228,411488.8771929825,413127.5438596491,414473.3333333333,415979.22807017545,415796.50877192983,416498.6140350877,417583.5263157895,420593.2105263158,423363.2105263158,425989.70175438595,428339.4210526316,430684.1228070175,432694.0350877193,434801.36842105264,437039.5263157895,439483.5438596491,440588.2456140351,442339.5964912281,444980.22807017545,448961.1754385965,452777.1403508772,456254.5263157895,459894.3859649123,463495.5438596491,467180.56140350876,470796.70175438595,474087.05263157893,477001.77192982455,478597.649122807,479781.2631578947,480450.77192982455,481615.15789473685,482133.649122807,481965.49122807017,481450.77192982455,481075.3333333333,480724.0701754386,481111.36842105264,481664.05263157893,481924.8245614035,481142.29824561405,480503.8947368421,480559.3157894737,481597.4561403509,482316.1052631579,483578.7368421053,485208.5964912281,487497.7192982456,489948.01754385966,491367.8947368421,490590.6140350877,489651.05263157893,491360.6666666667,496845.0701754386,503458.6666666667,509724.50877192983,515177.29824561405,520305.49122807017,522122.8793103448,528175.7586206896,535253.1379310344,543507.2413793104,554952.7413793104,568288.4137931034,583218.6206896552,595610.9137931034,605189.2413793104,610681.5689655172,0.0587553660281962,2192721,113506.35135848577,25765.2419463645,42.563994016601
Colorado,1649.1875,1919.5625,8.0,62.234375,230719.41379310345,231954.7931034483,232782.8275862069,234956.8620689655,236944.7931034483,239313.37931034484,241470.0,243838.7931034483,246168.3103448276,248406.55172413794,250688.72413793104,252947.1724137931,255408.0,257240.9655172414,259061.9655172414,260410.8275862069,262119.44827586206,263488.5172413793,265106.7931034483,266264.5862068966,267407.8965517241,268230.2413793103,269380.9310344828,270463.4827586207,271289.8275862069,272036.7931034483,272927.1724137931,273944.9655172414,274884.3793103448,275377.2413793103,269528.5333333333,269892.23333333334,270599.4666666667,271368.5333333333,271937.26666666666,272356.56666666665,272393.3333333333,272725.1666666667,273142.13333333336,272199.2580645161,278368.5,278662.03125,278772.5625,279339.6875,280097.4375,275799.6666666667,276517.6060606061,277316.8484848485,273377.3823529412,274117.0588235294,274740.6176470588,275542.4117647059,276573.0882352941,277676.8823529412,278892.4117647059,279922.3823529412,281023.4411764706,282158.20588235295,283362.67647058825,284529.76470588235,285918.82352941175,287266.9705882353,288686.9705882353,290061.17647058825,292095.85714285716,293884.28571428574,295613.22857142857,297643.6285714286,299928.54285714286,302156.6857142857,303936.8,305872.3611111111,307314.6111111111,308617.6388888889,309758.97222222225,311079.77777777775,312385.55555555556,313263.3333333333,313932.3333333333,315149.8333333333,316449.5833333333,317906.6666666667,318748.3888888889,319624.8888888889,320252.05555555556,321063.77777777775,321848.25,322711.77777777775,323430.69444444444,324136.55555555556,324841.6388888889,326041.8888888889,327062.47222222225,324331.5945945946,324672.54054054053,324992.3783783784,324885.5945945946,325017.86486486485,324964.13513513515,325056.2702702703,324927.7297297297,324676.64864864864,324197.7027027027,323569.3243243243,322593.02702702704,321466.54054054053,320488.35135135136,320007.7027027027,318759.7948717949,315156.48780487804,305651.6046511628,299123.3409090909,298209.5227272727,294976.77777777775,290148.6304347826,288990.3043478261,282409.3617021277,277546.7916666667,277074.875,277045.2708333333,276825.5,276677.875,276489.5625,276023.0833333333,270730.10204081633,262565.82352941175,261491.96078431373,260034.17307692306,259032.98076923078,255342.94339622642,254690.16981132075,253883.05660377358,252963.4150943396,251891.2641509434,251075.98113207548,250083.62264150943,249242.8679245283,248400.69811320756,247764.3396226415,247504.79245283018,247338.81132075473,247105.81132075473,246989.45283018867,247152.16981132075,241886.47272727272,242421.0909090909,242863.27272727274,243313.2,243613.30909090908,244314.56363636363,245029.52727272728,245920.3818181818,246864.65454545454,248002.74545454545,249195.1090909091,250378.1090909091,251727.45454545456,249329.55357142858,250812.0,252343.5892857143,254050.76785714287,255691.05357142858,257399.30357142858,259045.07142857142,260407.51785714287,261697.25,263080.46428571426,261130.63157894736,262936.5263157895,264767.2807017544,266788.7894736842,268717.5438596491,270788.7894736842,272662.7368421053,274312.98245614034,275701.0350877193,277030.2807017544,278648.6140350877,280539.7192982456,282600.8596491228,284670.8947368421,287057.05263157893,289423.43859649124,291701.43859649124,294103.6666666667,296476.91228070174,299037.29824561405,301142.2807017544,299973.9655172414,301594.724137931,303261.5172413793,304859.6034482759,306931.0172413793,308769.8965517241,310595.2586206897,312405.2931034483,314187.9310344828,315798.724137931,317236.0344827586,318766.6379310345,320285.3103448276,321798.5172413793,323371.9482758621,325057.1724137931,326564.1206896552,324219.8474576271,325894.76271186443,327476.9830508475,328668.3728813559,329757.2033898305,331144.76271186443,332710.406779661,334521.4576271186,336266.13559322036,337980.89830508473,340020.76271186443,342177.18644067796,344623.81355932204,346889.0508474576,345855.4,347655.18333333335,349200.81666666665,346850.4426229508,348294.9344262295,349763.24590163934,349638.7419354839,351129.37096774194,352488.5806451613,351154.453125,352309.171875,353411.234375,354668.296875,355330.03125,356065.5,356633.203125,357623.5625,358582.671875,359619.5625,359410.609375,359193.234375,359134.0625,360158.8125,361128.40625,362391.484375,363323.9375,364302.359375,365186.125,366968.515625,369245.390625,372069.84375,375768.046875,379467.859375,385615.484375,391818.109375,399288.09375,405743.375,413331.609375,422353.9375,431345.390625,440039.3125,447512.6875,454470.71875,0.14094270081185192,711387,95286.95076828728,20852.361350550236,49.049129501550205
