RegionID,SizeRank,RegionName,RegionType,StateName,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30
394561,68,"El Paso, TX",Msa,TX,131483.0,131950.0,136967.0,139633.0,139309.0,136060.0,133249.0,133257.0,131456.0,130583.0,129750.0,129450.0,129467.0,126058.0,126600.0,127767.0,130842.0,129967.0,129783.0,127783.0,129800.0,130317.0,131667.0,128000.0,128242.0,127900.0,130208.0,131633.0,133625.0,134817.0,134642.0,134733.0,134308.0,132558.0,130467.0,129558.0,130029.0,130529.0,130846.0,130967.0,133483.0,133333.0,135408.0,133558.0,135808.0,131717.0,132883.0,130300.0,131558.0,130558.0,132558.0,135133.0,138450.0,139533.0,139625.0,139967.0,142867.0,141958.0,139370.0,136545.0,137437.0,137450.0,137925.0,141378.0,143882.0,143882.0,143188.0,141950.0,143633.0,139958.0,139467.0,136483.0,136475.0,138708.0,142148.0,145515.0,143773.0,141333.0,142667.0,142633.0,144633.0,139250.0,140600.0,138933.0,139975.0,139642.0,141975.0,147150.0,146833.0,144483.0,140967.0,143633.0,145950.0,145617.0,144242.0,141275.0,142617.0,142492.0,146325.0,147833.0,149013.0,147513.0,149588.0,149233.0,152243.0,149960.0,149293.0,147522.0,146813.0,148805.0,149883.0,152133.0,153808.0,153158.0,152308.0,151650.0,154150.0,154483.0,153225.0,152470.0,154182.0,155423.0,155678.0,157597.0,158263.0,158097.0,156800.0,157458.0,158792.0,156125.0,158150.0,157633.0,160317.0,160317.0,161983.0,165633.0,165663.0,166346.0,166013.0,167633.0,169267.0,168600.0,167600.0,167633.0,167633.0,168650.0,170642.0,175478.0,180214.0,183556.0,183886.0,182482.0,181148.0,181640.0,183308.0,184025.0,186050.0,189583.0,193867.0,198867.0,202000.0,203000.0
394367,69,"Baton Rouge, LA",Msa,LA,168000.0,169000.0,169833.0,174697.0,174864.0,173030.0,169917.0,166567.0,163317.0,162375.0,165558.0,169442.0,170474.0,171374.0,174074.0,175817.0,173917.0,169250.0,165967.0,165017.0,164017.0,162050.0,162300.0,165633.0,168933.0,167267.0,168167.0,168200.0,171567.0,173150.0,170783.0,172267.0,169600.0,171867.0,168050.0,168217.0,166983.0,166983.0,168667.0,172333.0,175633.0,173983.0,171650.0,171183.0,172833.0,170483.0,170650.0,170650.0,174667.0,176900.0,176900.0,179033.0,177433.0,178067.0,176467.0,177500.0,173533.0,171300.0,168567.0,172367.0,176213.0,179980.0,181880.0,181217.0,181817.0,179450.0,177967.0,174967.0,179967.0,180300.0,178667.0,176567.0,180533.0,184533.0,186633.0,186800.0,187467.0,184133.0,183000.0,183333.0,185333.0,182500.0,186379.0,186296.0,190796.0,190250.0,193300.0,194158.0,192158.0,188858.0,187667.0,188667.0,189667.0,188333.0,189333.0,189498.0,193325.0,193352.0,196560.0,197729.0,199369.0,199830.0,196633.0,189633.0,183033.0,178550.0,180752.0,184185.0,190202.0,193000.0,197300.0,199117.0,200245.0,199245.0,202062.0,201267.0,202615.0,196635.0,200785.0,200131.0,203144.0,202661.0,204333.0,206833.0,206833.0,208650.0,206672.0,209672.0,207522.0,209948.0,205031.0,204698.0,203417.0,208333.0,215833.0,219167.0,216833.0,212667.0,211767.0,213993.0,215660.0,215160.0,213567.0,214400.0,218503.0,220203.0,220610.0,221555.0,226221.0,228282.0,230298.0,232750.0,231233.0,228902.0,226617.0,229133.0,234133.0,237600.0,241633.0,243633.0,247000.0,246795.0
394521,70,"Dayton, OH",Msa,OH,124033.0,127133.0,129333.0,131017.0,129317.0,125967.0,122967.0,117967.0,117967.0,114967.0,117333.0,113833.0,116250.0,115550.0,122133.0,125050.0,128417.0,125483.0,118650.0,117150.0,115000.0,117467.0,113467.0,116117.0,113650.0,118117.0,118900.0,124067.0,127767.0,127250.0,122250.0,114583.0,116750.0,120250.0,121900.0,116717.0,109217.0,110900.0,112333.0,118333.0,117833.0,117467.0,116433.0,112800.0,111167.0,106200.0,102333.0,101000.0,105250.0,115250.0,121583.0,128667.0,130958.0,129525.0,127192.0,123733.0,124267.0,123017.0,119683.0,115983.0,114400.0,119633.0,125900.0,133567.0,135133.0,131333.0,122333.0,115950.0,117083.0,116917.0,118833.0,114833.0,114167.0,116000.0,123650.0,130950.0,134433.0,130783.0,127817.0,125500.0,126500.0,123833.0,121000.0,118000.0,118500.0,121800.0,129133.0,131000.0,129867.0,125350.0,123650.0,120650.0,115833.0,116333.0,116000.0,122333.0,127833.0,133500.0,136467.0,135717.0,134550.0,130583.0,127000.0,130083.0,129917.0,129650.0,124900.0,125808.0,129408.0,130908.0,137167.0,137167.0,140633.0,137967.0,139283.0,137817.0,134983.0,128167.0,128000.0,128167.0,135333.0,138983.0,146650.0,151650.0,151333.0,148500.0,144333.0,142833.0,141833.0,136000.0,135750.0,133217.0,139867.0,143450.0,153483.0,156500.0,158883.0,155550.0,153617.0,150317.0,145283.0,140983.0,139817.0,144183.0,154083.0,160417.0,164083.0,167417.0,171333.0,171667.0,170000.0,164967.0,164633.0,164450.0,161817.0,159317.0,161167.0,168833.0,177583.0,182583.0,183250.0,181333.0
394843,71,"McAllen, TX",Msa,TX,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",114333.0,107833.0,110083.0,109917.0,107250.0,101117.0,101267.0,101450.0,107753.0,106270.0,111503.0,107833.0,108400.0,104990.0,104724.0,103990.0,102817.0,100699.0,99699.0,102033.0,106667.0,106167.0,105500.0,102467.0,106133.0,105149.0,108516.0,106449.0,108750.0,106416.0,106483.0,106833.0,106980.0,108897.0,113897.0,116667.0,121250.0,119583.0,120000.0,113000.0,107000.0,103667.0,109000.0,113867.0,118850.0,118517.0,121300.0,120483.0,121150.0,118250.0,116417.0,117083.0,117008.0,116325.0,112658.0,115650.0,119667.0,124000.0,124333.0,128000.0,129667.0,130000.0,126123.0,126585.0,127002.0,129113.0,123317.0,123900.0,129667.0,138333.0,140667.0,137333.0,134957.0,134623.0,136957.0,134333.0,131500.0,132500.0,136417.0,141833.0,137578.0,135995.0,134412.0,137229.0,141679.0,144179.0,141933.0,142317.0,141817.0,145500.0,143000.0,142633.0,143133.0,143467.0,146167.0,145417.0,146750.0,146083.0,145333.0,143500.0,144083.0,144917.0,150400.0,149817.0,151650.0,153333.0,156167.0,158167.0,154333.0,154833.0,154833.0,158000.0,155332.0,157332.0,158915.0,161883.0,164550.0,165967.0,170000.0,171667.0,173333.0,170667.0,172333.0,175929.0,179429.0,178762.0,177750.0,181250.0,182900.0,187983.0,192650.0,194333.0,196250.0
394486,72,"Columbia, SC",Msa,SC,141901.0,144959.0,147133.0,148667.0,148633.0,146996.0,145029.0,142362.0,141666.0,141967.0,141330.0,140737.0,139949.0,139919.0,142179.0,144967.0,147317.0,144206.0,141537.0,137554.0,138664.0,138783.0,140417.0,139083.0,138255.0,137922.0,141255.0,144300.0,147533.0,148117.0,147750.0,146533.0,142617.0,141150.0,141167.0,140167.0,139787.0,139037.0,146703.0,149217.0,148967.0,143967.0,142333.0,142667.0,143083.0,144972.0,140305.0,140522.0,138633.0,145033.0,146183.0,147516.0,145450.0,145077.0,145744.0,144263.0,144183.0,143183.0,146947.0,148950.0,148617.0,150617.0,153483.0,157817.0,158533.0,155667.0,152333.0,153333.0,156000.0,154583.0,147883.0,145717.0,147133.0,152750.0,156583.0,157250.0,155000.0,150484.0,149150.0,148484.0,145333.0,140333.0,139000.0,141000.0,145941.0,150256.0,154922.0,157301.0,156653.0,153301.0,153282.0,149945.0,149630.0,147963.0,149633.0,153300.0,155838.0,161172.0,164063.0,167224.0,168558.0,169000.0,168300.0,164895.0,162397.0,160530.0,158768.0,158809.0,161376.0,165543.0,167625.0,168292.0,169374.0,170412.0,169369.0,167854.0,166855.0,167398.0,168798.0,169133.0,170300.0,172000.0,175333.0,177500.0,177500.0,178167.0,177333.0,177500.0,176833.0,176833.0,178000.0,179333.0,182667.0,186833.0,189833.0,193390.0,191223.0,187754.0,184164.0,185164.0,187633.0,184333.0,183300.0,183300.0,189967.0,194083.0,198083.0,201750.0,204333.0,205592.0,205258.0,205258.0,204667.0,205000.0,204667.0,207750.0,214704.0,221704.0,229351.0,228731.0,232064.0,231048.0
394648,73,"Greensboro, NC",Msa,NC,144130.0,145333.0,148000.0,148333.0,150000.0,147167.0,146000.0,142667.0,142250.0,138083.0,133167.0,130750.0,131417.0,136000.0,138833.0,142500.0,142583.0,140417.0,137750.0,136333.0,136667.0,135500.0,130833.0,127500.0,129667.0,134583.0,137917.0,138250.0,141417.0,138083.0,135083.0,133333.0,134667.0,129667.0,125333.0,123000.0,127583.0,128583.0,129083.0,129500.0,131167.0,130057.0,128807.0,126473.0,124750.0,123667.0,117667.0,120667.0,123000.0,133000.0,138333.0,139333.0,136500.0,130483.0,130483.0,131650.0,133583.0,133250.0,129083.0,129167.0,131333.0,135667.0,140833.0,143417.0,146250.0,142417.0,136250.0,133083.0,132417.0,130417.0,127250.0,128817.0,136567.0,141533.0,143300.0,143300.0,143333.0,140667.0,140667.0,139000.0,136667.0,135417.0,140167.0,142917.0,143167.0,145083.0,151667.0,153667.0,151000.0,146000.0,144250.0,143250.0,143917.0,142167.0,138750.0,138417.0,143250.0,148667.0,154833.0,156500.0,160417.0,155104.0,153438.0,149521.0,147333.0,145000.0,144333.0,147833.0,150083.0,150417.0,151917.0,155667.0,160333.0,160583.0,156250.0,154917.0,156667.0,155000.0,152083.0,152417.0,157417.0,161167.0,164833.0,168167.0,169333.0,167000.0,162667.0,165667.0,160500.0,159500.0,155500.0,157750.0,165083.0,168917.0,176250.0,177083.0,175917.0,172483.0,171317.0,171817.0,171167.0,167000.0,168667.0,173333.0,182167.0,183667.0,187667.0,191333.0,196000.0,194498.0,192832.0,192832.0,193333.0,193333.0,189833.0,193133.0,196883.0,195383.0,191083.0,180667.0,181667.0,179667.0
394304,74,"Akron, OH",Msa,OH,120000.0,118500.0,121633.0,122133.0,123633.0,123667.0,122750.0,119417.0,117667.0,109942.0,108942.0,110358.0,118094.0,122427.0,120911.0,121482.0,115898.0,116748.0,116583.0,120500.0,117400.0,115733.0,108567.0,110417.0,111533.0,118033.0,123367.0,123400.0,125317.0,116933.0,117950.0,118533.0,120967.0,119633.0,115633.0,114033.0,109450.0,113283.0,124250.0,133167.0,135000.0,127833.0,122500.0,119667.0,114667.0,119917.0,115583.0,119217.0,119300.0,124033.0,132883.0,131200.0,135133.0,125650.0,124167.0,121033.0,123283.0,120450.0,117908.0,122525.0,131025.0,137867.0,140283.0,142783.0,147450.0,142667.0,137667.0,129167.0,127417.0,122417.0,112750.0,113957.0,118957.0,126623.0,131450.0,132367.0,135367.0,129550.0,125300.0,124633.0,124333.0,119167.0,117667.0,119333.0,127000.0,129167.0,132167.0,137667.0,140733.0,140467.0,135800.0,132733.0,130833.0,124833.0,123542.0,121042.0,126042.0,130333.0,136667.0,140167.0,139167.0,139250.0,137633.0,137800.0,132717.0,130167.0,125300.0,127633.0,132300.0,139242.0,145658.0,152625.0,151717.0,146633.0,140917.0,140583.0,140250.0,134667.0,128300.0,123633.0,128300.0,136133.0,145592.0,149425.0,151625.0,151250.0,149750.0,152917.0,150167.0,149167.0,142300.0,142300.0,142633.0,146333.0,154500.0,159554.0,163221.0,155721.0,150500.0,149167.0,152167.0,150233.0,146733.0,149233.0,155667.0,162167.0,164000.0,171250.0,172583.0,176094.0,174594.0,174594.0,166750.0,158317.0,153317.0,153683.0,162033.0,168700.0,176667.0,180500.0,182384.0,185717.0
753906,75,"North Port-Sarasota-Bradenton, FL",Msa,FL,237167.0,232250.0,235917.0,234250.0,235000.0,230333.0,222650.0,209817.0,199683.0,190300.0,182517.0,177317.0,176050.0,176667.0,176667.0,176667.0,178000.0,173833.0,172167.0,167067.0,167900.0,167900.0,169500.0,172333.0,172333.0,176067.0,174900.0,175900.0,177600.0,174600.0,173100.0,166497.0,164497.0,161663.0,156667.0,157333.0,161467.0,167433.0,170017.0,168550.0,165250.0,163667.0,159667.0,161000.0,160867.0,162200.0,161533.0,163333.0,168665.0,173665.0,177581.0,178916.0,180583.0,179468.0,181802.0,181802.0,189000.0,189767.0,189934.0,188267.0,193482.0,202482.0,207482.0,211167.0,213000.0,216400.0,216400.0,215400.0,217000.0,217667.0,220000.0,218333.0,220667.0,222761.0,227761.0,231231.0,233470.0,233354.0,234883.0,238217.0,238333.0,240000.0,238333.0,241223.0,237706.0,242536.0,244647.0,247697.0,247700.0,247700.0,249833.0,252000.0,256167.0,260013.0,259742.0,257242.0,254313.0,257583.0,260917.0,263333.0,261733.0,259742.0,261408.0,261767.0,268092.0,267092.0,266667.0,262500.0,266833.0,270833.0,275663.0,277080.0,279713.0,279758.0,282340.0,282373.0,285732.0,283400.0,284150.0,280750.0,282150.0,283065.0,284732.0,286332.0,285200.0,284542.0,282176.0,286642.0,292967.0,292367.0,288200.0,284200.0,287500.0,293333.0,294997.0,296660.0,293327.0,292830.0,291148.0,293648.0,296482.0,297750.0,295250.0,292913.0,296663.0,298993.0,298282.0,301948.0,307154.0,310369.0,312702.0,316833.0,326000.0,326667.0,331667.0,341667.0,353300.0,363300.0,368300.0,380000.0,385183.0,392600.0
394798,76,"Little Rock, AR",Msa,AR,137667.0,141667.0,144983.0,147650.0,145983.0,143500.0,141500.0,140667.0,138583.0,135583.0,136417.0,136000.0,139000.0,140000.0,145000.0,147333.0,149333.0,147000.0,144000.0,142000.0,140667.0,145667.0,145000.0,146667.0,143667.0,148333.0,151667.0,154667.0,154667.0,151667.0,151667.0,150417.0,152750.0,152667.0,150250.0,149583.0,149667.0,153667.0,156000.0,154567.0,152900.0,150383.0,150150.0,148817.0,151483.0,152817.0,155483.0,152667.0,154550.0,154883.0,159467.0,160583.0,163583.0,164667.0,165917.0,165917.0,165583.0,163000.0,161500.0,161833.0,165167.0,170000.0,175333.0,179000.0,179083.0,176583.0,173083.0,173000.0,174667.0,173167.0,171467.0,166633.0,168967.0,170667.0,176825.0,181158.0,184492.0,182250.0,178750.0,174417.0,173833.0,173500.0,172800.0,172467.0,174300.0,177667.0,181667.0,182000.0,183667.0,181667.0,179167.0,172800.0,165467.0,158321.0,154688.0,154688.0,156833.0,158617.0,160833.0,160000.0,157383.0,153500.0,158467.0,160933.0,165867.0,162567.0,167600.0,165000.0,167000.0,163667.0,170300.0,167967.0,167633.0,160450.0,159083.0,157750.0,156633.0,156180.0,155264.0,155898.0,158718.0,161633.0,166500.0,168500.0,166133.0,162300.0,159633.0,161650.0,162617.0,163117.0,161367.0,161400.0,162567.0,166917.0,170917.0,172583.0,172633.0,170267.0,168600.0,169300.0,169000.0,168147.0,165813.0,170147.0,176750.0,179917.0,181417.0,183000.0,187167.0,188900.0,188233.0,188300.0,188400.0,186400.0,183750.0,183717.0,191383.0,198633.0,203844.0,205511.0,205844.0,205667.0
395134,77,"Stockton, CA",Msa,CA,305500.0,285500.0,267500.0,256167.0,245167.0,237333.0,234667.0,226500.0,222667.0,210000.0,203833.0,193000.0,191667.0,193667.0,196500.0,198167.0,193000.0,188167.0,185000.0,188250.0,194250.0,195000.0,191917.0,187917.0,184667.0,188000.0,189500.0,190167.0,185167.0,188000.0,187000.0,188417.0,181167.0,181917.0,179250.0,179000.0,175917.0,175500.0,175000.0,175333.0,175333.0,177000.0,173333.0,170833.0,168167.0,169167.0,173167.0,172167.0,177333.0,176833.0,183167.0,181333.0,182417.0,183417.0,187417.0,195333.0,199750.0,203250.0,198083.0,203500.0,208333.0,220167.0,223333.0,233333.0,240333.0,250333.0,248667.0,249000.0,249167.0,252500.0,253833.0,255333.0,258333.0,264667.0,267833.0,271500.0,273667.0,277167.0,280250.0,274750.0,278083.0,275750.0,286083.0,282750.0,285333.0,284583.0,292583.0,299250.0,305750.0,305417.0,302917.0,305167.0,307750.0,311833.0,313333.0,314583.0,321333.0,326500.0,329417.0,331083.0,331083.0,332667.0,332667.0,330667.0,334167.0,333000.0,337333.0,339500.0,348333.0,351000.0,352667.0,356667.0,362667.0,369333.0,369333.0,372417.0,374750.0,375750.0,380000.0,386000.0,391667.0,390250.0,387667.0,386000.0,390750.0,388833.0,390833.0,390833.0,397667.0,402333.0,409000.0,411333.0,414667.0,406333.0,403333.0,397000.0,403333.0,403333.0,406333.0,407500.0,415250.0,423583.0,431083.0,431667.0,439583.0,443500.0,451833.0,453250.0,456000.0,454333.0,456667.0,459667.0,463167.0,463167.0,463583.0,473417.0,488917.0,500167.0,511833.0,513000.0,516667.0,516667.0
394457,78,"Charleston, SC",Msa,SC,203025.0,206178.0,207829.0,209371.0,210962.0,206433.0,201051.0,195186.0,195216.0,190223.0,190330.0,191470.0,194653.0,196012.0,197342.0,198139.0,195280.0,188500.0,185020.0,182118.0,187548.0,190714.0,195623.0,193224.0,191435.0,191830.0,193613.0,197984.0,204581.0,210077.0,209328.0,209997.0,206285.0,206888.0,194441.0,194239.0,195970.0,203250.0,204842.0,205842.0,208009.0,202665.0,200118.0,198306.0,202862.0,200410.0,194555.0,191667.0,190720.0,201470.0,208803.0,218750.0,219667.0,214369.0,208974.0,202307.0,206938.0,204617.0,203950.0,202816.0,208199.0,216533.0,224138.0,226961.0,229295.0,227174.0,223984.0,219308.0,221307.0,224340.0,227204.0,225855.0,228018.0,232114.0,234697.0,237534.0,234225.0,229975.0,227366.0,230788.0,233454.0,233983.0,231586.0,232253.0,233333.0,236650.0,241650.0,245983.0,246500.0,244833.0,241833.0,245263.0,247516.0,244105.0,241842.0,239556.0,245074.0,247614.0,253814.0,257040.0,256833.0,255263.0,252930.0,252347.0,250050.0,250383.0,251967.0,254650.0,261317.0,265860.0,269210.0,271210.0,269606.0,266218.0,263534.0,265296.0,272684.0,274368.0,273692.0,271814.0,272814.0,278789.0,282500.0,283713.0,282013.0,282179.0,281967.0,283667.0,284108.0,281408.0,281408.0,279967.0,286667.0,289395.0,294395.0,296728.0,297333.0,295967.0,295218.0,290585.0,288618.0,289479.0,295156.0,296677.0,297531.0,295543.0,296098.0,304298.0,316908.0,326500.0,327000.0,325333.0,329333.0,330333.0,335020.0,342302.0,350969.0,361615.0,365333.0,365648.0,360648.0,358982.0
395143,79,"Syracuse, NY",Msa,NY,111983.0,114000.0,118333.0,123667.0,125333.0,123333.0,120667.0,117833.0,116167.0,114500.0,112667.0,114667.0,117250.0,120983.0,123883.0,124600.0,125533.0,124283.0,124983.0,121650.0,118027.0,113485.0,112568.0,111875.0,114750.0,118833.0,123033.0,123252.0,124085.0,124185.0,128967.0,127233.0,124267.0,119100.0,115583.0,116917.0,118658.0,121575.0,123242.0,123333.0,126667.0,125890.0,125540.0,119540.0,119483.0,114833.0,115500.0,112667.0,115963.0,118630.0,123963.0,128167.0,130167.0,126833.0,124167.0,123900.0,124150.0,119317.0,114250.0,112833.0,118333.0,122667.0,128833.0,131667.0,134967.0,132633.0,131817.0,128517.0,126483.0,121067.0,116567.0,115725.0,118608.0,121442.0,126150.0,129000.0,133000.0,131833.0,127833.0,127167.0,123750.0,123250.0,117916.0,117899.0,120233.0,128233.0,131333.0,134000.0,133000.0,133000.0,129667.0,126333.0,124167.0,125500.0,124500.0,122000.0,122317.0,125583.0,132250.0,136582.0,140316.0,140649.0,139967.0,135633.0,131967.0,126817.0,123483.0,120483.0,120751.0,125751.0,133718.0,139317.0,139317.0,138450.0,136100.0,136050.0,135283.0,130950.0,128833.0,125500.0,128533.0,132366.0,140483.0,144533.0,147033.0,144567.0,141483.0,139967.0,139317.0,137650.0,134667.0,132167.0,135167.0,138833.0,147333.0,152667.0,154333.0,152500.0,150833.0,149800.0,149633.0,147800.0,147547.0,144913.0,147330.0,150538.0,155838.0,159255.0,165667.0,168667.0,169633.0,166300.0,163300.0,160000.0,155167.0,153500.0,158500.0,164708.0,169708.0,173108.0,178650.0,181983.0
394484,80,"Colorado Springs, CO",Msa,CO,216167.0,217000.0,222000.0,225283.0,224283.0,221083.0,213550.0,210867.0,209499.0,207833.0,204516.0,204167.0,205083.0,209583.0,207817.0,207817.0,205983.0,204167.0,204401.0,203401.0,206301.0,209233.0,208483.0,201583.0,196716.0,196467.0,205652.0,214022.0,222547.0,223862.0,221325.0,217463.0,219463.0,216163.0,217167.0,210583.0,210083.0,207083.0,210709.0,212376.0,215701.0,214658.0,214325.0,211000.0,209643.0,210309.0,208643.0,210633.0,209967.0,216633.0,221667.0,226667.0,226933.0,222433.0,221767.0,222857.0,224273.0,220973.0,216283.0,217700.0,222500.0,225833.0,229500.0,233657.0,236990.0,235284.0,230343.0,228677.0,228696.0,230913.0,226246.0,224100.0,221167.0,227500.0,235623.0,240457.0,241353.0,235896.0,235863.0,232300.0,232217.0,234333.0,236333.0,235917.0,236150.0,242150.0,246817.0,248667.0,247060.0,247060.0,245310.0,243250.0,244917.0,244121.0,248121.0,248455.0,252000.0,256583.0,262583.0,266583.0,268000.0,266271.0,266238.0,263905.0,264592.0,269625.0,271959.0,274667.0,277667.0,282667.0,288000.0,286148.0,286243.0,282910.0,283429.0,286583.0,289353.0,291221.0,294638.0,299369.0,305833.0,309601.0,317101.0,319386.0,318952.0,314935.0,310983.0,309283.0,308300.0,308300.0,311000.0,313333.0,321667.0,324333.0,330300.0,331050.0,333550.0,333250.0,335833.0,334667.0,335333.0,335300.0,339467.0,347467.0,354167.0,360000.0,360000.0,366333.0,373000.0,381333.0,384333.0,389333.0,388142.0,387142.0,390808.0,399583.0,412717.0,424050.0,438133.0,448333.0,451667.0,451500.0
395235,81,"Winston-Salem, NC",Msa,NC,137000.0,140667.0,145000.0,148000.0,146083.0,142417.0,139417.0,139667.0,137583.0,134917.0,131250.0,132000.0,133167.0,135833.0,138167.0,139167.0,137667.0,133667.0,133583.0,130083.0,130917.0,134000.0,135333.0,135500.0,131500.0,135500.0,138167.0,138417.0,136083.0,134750.0,136667.0,140200.0,136200.0,131367.0,124167.0,124167.0,125667.0,129333.0,134333.0,136000.0,134333.0,130917.0,128250.0,128250.0,126667.0,126650.0,120817.0,121817.0,120833.0,125333.0,129333.0,131567.0,134067.0,131567.0,131333.0,126833.0,125667.0,122667.0,122167.0,120500.0,125650.0,131483.0,138483.0,139083.0,139358.0,134525.0,130942.0,128000.0,128000.0,125583.0,127167.0,125500.0,129583.0,131167.0,136333.0,138500.0,138000.0,136417.0,134750.0,134417.0,134000.0,135000.0,135000.0,137667.0,138667.0,142000.0,141167.0,144500.0,144167.0,143650.0,140317.0,139900.0,138250.0,139583.0,137000.0,137000.0,139667.0,146317.0,153217.0,153217.0,153400.0,151833.0,151333.0,149167.0,149167.0,146333.0,143333.0,145000.0,150000.0,156333.0,157000.0,158333.0,158667.0,157667.0,154667.0,151333.0,151665.0,154832.0,155665.0,155667.0,155717.0,161217.0,164550.0,165000.0,164667.0,164667.0,165532.0,165365.0,169032.0,169500.0,167000.0,165333.0,167750.0,175417.0,179000.0,183917.0,182883.0,180633.0,175383.0,177083.0,181333.0,179917.0,176567.0,175067.0,183567.0,188583.0,193833.0,199667.0,203667.0,206667.0,205000.0,204333.0,202333.0,197333.0,196967.0,196967.0,199967.0,193667.0,189667.0,181667.0,180000.0,178333.0
395224,82,"Wichita, KS",Msa,KS,112625.0,121643.0,121176.0,120509.0,123416.0,127300.0,124100.0,119967.0,119800.0,122167.0,118150.0,111133.0,114450.0,117800.0,125650.0,125000.0,126640.0,122640.0,113640.0,113500.0,113150.0,118058.0,110558.0,114492.0,116250.0,125583.0,128483.0,129150.0,129983.0,124000.0,121000.0,117169.0,115002.0,115302.0,110442.0,114181.0,111964.0,119323.0,119750.0,121967.0,119133.0,121600.0,124633.0,122633.0,120667.0,114367.0,114367.0,109367.0,117208.0,121542.0,128375.0,131500.0,129467.0,127800.0,122467.0,123800.0,119766.0,116933.0,111933.0,116133.0,120283.0,128642.0,131942.0,132292.0,131867.0,128533.0,127367.0,123800.0,120667.0,116833.0,115833.0,115667.0,117583.0,119417.0,125750.0,131500.0,134667.0,132084.0,131417.0,129717.0,128800.0,127800.0,129483.0,131650.0,134133.0,136483.0,139783.0,139717.0,138200.0,134233.0,131600.0,129783.0,130417.0,131633.0,130633.0,130333.0,130967.0,135300.0,138283.0,139950.0,139283.0,141633.0,142833.0,142333.0,142333.0,141833.0,141067.0,135233.0,133733.0,138333.0,145817.0,149983.0,149983.0,148667.0,147000.0,143400.0,142067.0,141067.0,141300.0,138967.0,140117.0,144150.0,150817.0,151400.0,152383.0,150717.0,151650.0,150333.0,148500.0,147667.0,146333.0,148167.0,149000.0,154167.0,159167.0,166167.0,163000.0,158650.0,152150.0,154483.0,155483.0,151617.0,149283.0,150967.0,163333.0,168333.0,171833.0,173500.0,176167.0,179417.0,177067.0,175050.0,176467.0,174817.0,176333.0,175083.0,179650.0,194650.0,205757.0,216191.0,212774.0,210417.0
